timestamp_ms,x,y,z,timestamp
678427,-0.18,0.55,-0.06,1970-01-01 00:11:18.427
678441,1.83,0.49,0.37,1970-01-01 00:11:18.441
678454,0.67,0.49,0.12,1970-01-01 00:11:18.454
678467,-0.49,0.49,-0.24,1970-01-01 00:11:18.467
678480,-0.24,0.43,-0.12,1970-01-01 00:11:18.480
678493,0.79,0.43,0.12,1970-01-01 00:11:18.493
678507,0.85,0.49,0.06,1970-01-01 00:11:18.507
678520,0.0,0.49,-0.06,1970-01-01 00:11:18.520
678533,0.31,0.49,0.0,1970-01-01 00:11:18.533
678546,1.04,0.55,0.12,1970-01-01 00:11:18.546
678559,1.16,0.43,0.18,1970-01-01 00:11:18.559
678572,-0.18,0.49,-0.12,1970-01-01 00:11:18.572
678585,-0.55,0.55,-0.18,1970-01-01 00:11:18.585
678598,0.55,0.49,0.0,1970-01-01 00:11:18.598
678611,0.67,0.55,0.06,1970-01-01 00:11:18.611
678624,1.04,0.49,0.12,1970-01-01 00:11:18.624
678637,0.31,0.55,0.0,1970-01-01 00:11:18.637
678651,0.61,0.55,0.06,1970-01-01 00:11:18.651
678664,0.67,0.55,0.0,1970-01-01 00:11:18.664
678677,0.0,0.43,-0.12,1970-01-01 00:11:18.677
678690,-0.49,0.43,-0.18,1970-01-01 00:11:18.690
678702,0.43,0.37,0.0,1970-01-01 00:11:18.702
678715,0.37,0.49,0.0,1970-01-01 00:11:18.715
678728,0.92,0.49,0.18,1970-01-01 00:11:18.728
678741,1.28,0.49,0.31,1970-01-01 00:11:18.741
678755,1.1,0.43,0.24,1970-01-01 00:11:18.755
678768,-0.18,0.43,-0.06,1970-01-01 00:11:18.768
678781,-0.43,0.49,-0.12,1970-01-01 00:11:18.781
678794,1.65,0.49,0.31,1970-01-01 00:11:18.794
678806,1.77,0.43,0.31,1970-01-01 00:11:18.806
678820,-0.18,0.49,-0.18,1970-01-01 00:11:18.820
678833,-1.34,0.49,-0.43,1970-01-01 00:11:18.833
678846,1.46,0.49,0.18,1970-01-01 00:11:18.846
678859,2.56,0.43,0.49,1970-01-01 00:11:18.859
678872,-0.37,0.55,-0.12,1970-01-01 00:11:18.872
678885,-0.31,0.49,-0.18,1970-01-01 00:11:18.885
678898,1.16,0.43,0.06,1970-01-01 00:11:18.898
678911,1.22,0.49,0.06,1970-01-01 00:11:18.911
678924,-0.43,0.61,-0.18,1970-01-01 00:11:18.924
678938,0.79,0.55,0.18,1970-01-01 00:11:18.938
678951,2.14,0.49,0.43,1970-01-01 00:11:18.951
678963,0.67,0.49,0.12,1970-01-01 00:11:18.963
678975,-1.1,0.43,-0.37,1970-01-01 00:11:18.975
678989,-1.04,0.43,-0.43,1970-01-01 00:11:18.989
679002,0.85,0.43,0.06,1970-01-01 00:11:19.002
679015,2.32,0.43,0.61,1970-01-01 00:11:19.015
679028,1.28,0.55,0.31,1970-01-01 00:11:19.028
679041,-0.55,0.55,-0.06,1970-01-01 00:11:19.041
679054,-0.79,0.55,-0.18,1970-01-01 00:11:19.054
679067,0.31,0.49,0.0,1970-01-01 00:11:19.067
679080,0.85,0.49,0.06,1970-01-01 00:11:19.080
679093,0.55,0.55,0.0,1970-01-01 00:11:19.093
679106,0.43,0.49,-0.06,1970-01-01 00:11:19.106
679118,1.77,0.49,0.18,1970-01-01 00:11:19.118
679131,1.95,0.49,0.24,1970-01-01 00:11:19.131
679144,1.1,0.49,0.06,1970-01-01 00:11:19.144
679157,-1.59,0.55,-0.49,1970-01-01 00:11:19.157
679171,-0.31,0.49,-0.18,1970-01-01 00:11:19.171
679184,1.77,0.49,0.31,1970-01-01 00:11:19.184
679198,1.04,0.61,0.24,1970-01-01 00:11:19.198
679211,-0.49,0.61,-0.12,1970-01-01 00:11:19.211
679224,-0.06,0.61,-0.12,1970-01-01 00:11:19.224
679237,1.16,0.55,0.18,1970-01-01 00:11:19.237
679250,1.65,0.49,0.24,1970-01-01 00:11:19.250
679263,0.31,0.55,0.0,1970-01-01 00:11:19.263
679277,-2.26,0.49,-0.61,1970-01-01 00:11:19.277
679290,0.92,0.61,0.06,1970-01-01 00:11:19.290
679303,6.1,0.31,1.1,1970-01-01 00:11:19.303
679315,-2.81,0.55,-0.85,1970-01-01 00:11:19.315
679329,-5.8,0.61,-1.53,1970-01-01 00:11:19.329
679341,4.46,0.37,0.79,1970-01-01 00:11:19.341
679354,6.65,0.43,1.4,1970-01-01 00:11:19.354
679367,2.14,0.49,0.49,1970-01-01 00:11:19.367
679380,-5.0,0.67,-0.98,1970-01-01 00:11:19.380
679393,-0.31,0.55,0.0,1970-01-01 00:11:19.393
679406,5.19,0.49,1.16,1970-01-01 00:11:19.406
679419,0.85,0.61,0.24,1970-01-01 00:11:19.419
679433,-3.3,0.67,-0.67,1970-01-01 00:11:19.433
679446,0.98,0.55,0.06,1970-01-01 00:11:19.446
679459,4.7,0.43,0.85,1970-01-01 00:11:19.459
679472,0.73,0.55,0.0,1970-01-01 00:11:19.472
679484,-2.81,0.61,-0.73,1970-01-01 00:11:19.484
679498,-2.69,0.55,0.06,1970-01-01 00:11:19.498
679511,3.72,0.43,0.73,1970-01-01 00:11:19.511
679524,3.42,0.43,0.67,1970-01-01 00:11:19.524
679536,-2.38,0.55,-0.55,1970-01-01 00:11:19.536
679550,-2.08,0.49,-0.49,1970-01-01 00:11:19.550
679563,0.43,0.43,0.49,1970-01-01 00:11:19.563
679576,2.26,0.43,0.49,1970-01-01 00:11:19.576
679588,0.49,0.55,0.12,1970-01-01 00:11:19.588
679602,-0.43,0.49,-0.06,1970-01-01 00:11:19.602
679615,0.79,0.49,0.18,1970-01-01 00:11:19.615
679628,1.71,0.49,0.31,1970-01-01 00:11:19.628
679641,0.06,0.49,0.0,1970-01-01 00:11:19.641
679654,-0.92,0.55,-0.24,1970-01-01 00:11:19.654
679666,1.65,0.49,0.31,1970-01-01 00:11:19.666
679679,2.62,0.43,0.49,1970-01-01 00:11:19.679
679692,1.71,0.49,0.31,1970-01-01 00:11:19.692
679705,-0.79,0.43,-0.24,1970-01-01 00:11:19.705
679718,-0.49,0.43,-0.18,1970-01-01 00:11:19.718
679732,0.85,0.37,0.06,1970-01-01 00:11:19.732
679745,0.37,0.43,-0.06,1970-01-01 00:11:19.745
679758,0.0,0.43,-0.12,1970-01-01 00:11:19.758
679771,1.28,0.43,0.24,1970-01-01 00:11:19.771
679784,1.95,0.43,0.43,1970-01-01 00:11:19.784
679797,0.61,0.43,0.12,1970-01-01 00:11:19.797
679809,-0.24,0.49,-0.06,1970-01-01 00:11:19.809
679823,-0.31,0.43,-0.12,1970-01-01 00:11:19.823
679836,0.61,0.43,0.06,1970-01-01 00:11:19.836
679849,0.79,0.43,0.06,1970-01-01 00:11:19.849
679862,0.37,0.49,-0.06,1970-01-01 00:11:19.862
679875,0.61,0.43,-0.06,1970-01-01 00:11:19.875
679888,0.98,0.37,0.12,1970-01-01 00:11:19.888
679901,0.98,0.43,0.12,1970-01-01 00:11:19.901
679914,0.67,0.43,0.06,1970-01-01 00:11:19.914
679927,-0.37,0.49,-0.12,1970-01-01 00:11:19.927
679940,-0.18,0.49,-0.06,1970-01-01 00:11:19.940
679954,0.98,0.49,0.24,1970-01-01 00:11:19.954
679966,1.16,0.55,0.24,1970-01-01 00:11:19.966
679979,0.55,0.55,0.12,1970-01-01 00:11:19.979
679992,0.37,0.49,-0.06,1970-01-01 00:11:19.992
680005,0.61,0.43,-0.12,1970-01-01 00:11:20.005
680018,-0.55,0.49,-0.37,1970-01-01 00:11:20.018
680031,-0.24,0.49,-0.24,1970-01-01 00:11:20.031
680045,2.69,0.49,0.55,1970-01-01 00:11:20.045
680058,2.2,0.55,0.49,1970-01-01 00:11:20.058
680071,-0.67,0.55,-0.18,1970-01-01 00:11:20.071
680085,-3.85,0.61,-1.04,1970-01-01 00:11:20.085
680098,-0.98,0.55,-0.49,1970-01-01 00:11:20.098
680111,2.26,0.43,0.61,1970-01-01 00:11:20.111
680124,2.81,0.49,0.67,1970-01-01 00:11:20.124
680137,1.22,0.61,0.43,1970-01-01 00:11:20.137
680150,-0.06,0.61,0.12,1970-01-01 00:11:20.150
680163,1.1,0.55,0.24,1970-01-01 00:11:20.163
680176,1.46,0.43,-0.37,1970-01-01 00:11:20.176
680189,-2.99,0.55,-0.85,1970-01-01 00:11:20.189
680202,-2.38,0.55,-0.73,1970-01-01 00:11:20.202
680216,6.1,0.43,1.1,1970-01-01 00:11:20.216
680229,6.47,0.37,1.16,1970-01-01 00:11:20.229
680242,-2.75,0.55,-0.85,1970-01-01 00:11:20.242
680255,-3.78,0.49,-1.16,1970-01-01 00:11:20.255
680268,-0.98,0.43,-0.55,1970-01-01 00:11:20.268
680282,2.08,0.43,0.24,1970-01-01 00:11:20.282
680294,0.92,0.55,0.18,1970-01-01 00:11:20.294
680308,1.16,0.61,0.31,1970-01-01 00:11:20.308
680320,2.38,0.61,0.55,1970-01-01 00:11:20.320
680334,2.62,0.55,0.55,1970-01-01 00:11:20.334
680346,-0.61,0.49,-0.31,1970-01-01 00:11:20.346
680359,-1.4,0.55,-0.43,1970-01-01 00:11:20.359
680372,1.83,0.49,0.31,1970-01-01 00:11:20.372
680385,2.62,0.43,0.49,1970-01-01 00:11:20.385
680398,2.08,0.55,0.43,1970-01-01 00:11:20.398
680411,-0.31,0.61,-0.06,1970-01-01 00:11:20.411
680425,-0.67,0.55,-0.24,1970-01-01 00:11:20.425
680439,-0.31,0.55,-0.18,1970-01-01 00:11:20.439
680452,0.0,0.55,-0.12,1970-01-01 00:11:20.452
680465,1.34,0.55,0.18,1970-01-01 00:11:20.465
680477,1.95,0.49,0.31,1970-01-01 00:11:20.477
680491,1.83,0.49,0.18,1970-01-01 00:11:20.491
680504,0.43,0.49,-0.18,1970-01-01 00:11:20.504
680517,-0.12,0.43,-0.31,1970-01-01 00:11:20.517
680530,-0.18,0.49,-0.24,1970-01-01 00:11:20.530
680543,0.37,0.49,-0.06,1970-01-01 00:11:20.543
680556,1.1,0.49,0.18,1970-01-01 00:11:20.556
680569,0.67,0.49,0.18,1970-01-01 00:11:20.569
680582,-0.37,0.55,0.0,1970-01-01 00:11:20.582
680595,-0.12,0.49,0.0,1970-01-01 00:11:20.595
680608,0.73,0.49,0.12,1970-01-01 00:11:20.608
680621,1.1,0.49,0.24,1970-01-01 00:11:20.621
680634,0.92,0.49,0.12,1970-01-01 00:11:20.634
680647,0.43,0.49,0.0,1970-01-01 00:11:20.647
680660,0.37,0.49,-0.12,1970-01-01 00:11:20.660
680673,0.55,0.43,-0.06,1970-01-01 00:11:20.673
680686,-0.06,0.43,-0.18,1970-01-01 00:11:20.686
680699,0.12,0.43,-0.12,1970-01-01 00:11:20.699
680712,1.28,0.43,0.18,1970-01-01 00:11:20.712
680726,0.92,0.43,0.18,1970-01-01 00:11:20.726
680738,0.06,0.55,0.06,1970-01-01 00:11:20.738
680751,-0.24,0.49,0.0,1970-01-01 00:11:20.751
680764,0.67,0.55,0.18,1970-01-01 00:11:20.764
680777,0.98,0.49,0.18,1970-01-01 00:11:20.777
680790,-0.24,0.55,-0.12,1970-01-01 00:11:20.790
680804,-0.31,0.49,-0.12,1970-01-01 00:11:20.804
680817,0.61,0.55,0.0,1970-01-01 00:11:20.817
680829,1.77,0.49,0.18,1970-01-01 00:11:20.829
680843,0.73,0.49,0.0,1970-01-01 00:11:20.843
680856,-0.12,0.49,-0.24,1970-01-01 00:11:20.856
680869,0.31,0.49,-0.12,1970-01-01 00:11:20.869
680883,1.04,0.49,0.12,1970-01-01 00:11:20.883
680896,0.73,0.55,0.12,1970-01-01 00:11:20.896
680909,0.12,0.49,0.0,1970-01-01 00:11:20.909
680922,0.06,0.49,0.0,1970-01-01 00:11:20.922
680935,0.85,0.55,0.18,1970-01-01 00:11:20.935
680947,1.28,0.55,0.24,1970-01-01 00:11:20.947
680960,0.31,0.49,0.0,1970-01-01 00:11:20.960
680973,-0.67,0.55,-0.24,1970-01-01 00:11:20.973
680986,0.79,0.43,0.0,1970-01-01 00:11:20.986
680999,1.28,0.43,0.12,1970-01-01 00:11:20.999
681012,0.61,0.61,-0.18,1970-01-01 00:11:21.012
681025,-0.06,0.49,-0.12,1970-01-01 00:11:21.025
681038,0.79,0.49,0.12,1970-01-01 00:11:21.038
681051,0.73,0.49,0.12,1970-01-01 00:11:21.051
681064,0.12,0.55,0.0,1970-01-01 00:11:21.064
681077,0.06,0.49,0.0,1970-01-01 00:11:21.077
681090,0.43,0.55,0.06,1970-01-01 00:11:21.090
681103,0.92,0.43,0.18,1970-01-01 00:11:21.103
681116,0.55,0.49,0.06,1970-01-01 00:11:21.116
681129,0.18,0.49,-0.06,1970-01-01 00:11:21.129
681143,0.31,0.49,-0.12,1970-01-01 00:11:21.143
681156,1.1,0.49,0.12,1970-01-01 00:11:21.156
681169,1.4,0.49,0.18,1970-01-01 00:11:21.169
681182,-0.12,0.55,-0.06,1970-01-01 00:11:21.182
681195,0.12,0.55,-0.06,1970-01-01 00:11:21.195
681208,0.79,0.55,0.12,1970-01-01 00:11:21.208
681221,0.43,0.49,0.0,1970-01-01 00:11:21.221
681233,0.0,0.55,-0.06,1970-01-01 00:11:21.233
681247,0.61,0.49,0.06,1970-01-01 00:11:21.247
681260,0.92,0.49,0.12,1970-01-01 00:11:21.260
681273,0.79,0.49,0.06,1970-01-01 00:11:21.273
681286,0.31,0.49,-0.06,1970-01-01 00:11:21.286
681298,0.0,0.49,-0.12,1970-01-01 00:11:21.298
681311,0.31,0.43,0.0,1970-01-01 00:11:21.311
681324,0.55,0.49,0.06,1970-01-01 00:11:21.324
681336,0.92,0.49,0.18,1970-01-01 00:11:21.336
681349,0.43,0.49,0.06,1970-01-01 00:11:21.349
681361,0.43,0.49,0.0,1970-01-01 00:11:21.361
681374,0.06,0.43,-0.06,1970-01-01 00:11:21.374
681387,-0.67,0.49,-0.18,1970-01-01 00:11:21.387
681400,-0.06,0.49,0.0,1970-01-01 00:11:21.400
681414,1.59,0.49,0.31,1970-01-01 00:11:21.414
681427,1.28,0.43,0.24,1970-01-01 00:11:21.427
681440,-0.37,0.55,-0.12,1970-01-01 00:11:21.440
681453,-0.18,0.43,-0.12,1970-01-01 00:11:21.453
681466,0.55,0.55,0.06,1970-01-01 00:11:21.466
681479,1.83,0.43,0.24,1970-01-01 00:11:21.479
681492,0.98,0.55,0.12,1970-01-01 00:11:21.492
681505,-0.85,0.49,-0.31,1970-01-01 00:11:21.505
681518,-0.92,0.55,-0.37,1970-01-01 00:11:21.518
681532,-0.06,0.43,-0.18,1970-01-01 00:11:21.532
681545,2.38,0.43,0.37,1970-01-01 00:11:21.545
681558,1.46,0.49,0.18,1970-01-01 00:11:21.558
681571,-0.18,0.49,-0.06,1970-01-01 00:11:21.571
681584,1.16,0.49,0.24,1970-01-01 00:11:21.584
681597,1.77,0.43,0.18,1970-01-01 00:11:21.597
681610,-0.85,0.49,-0.18,1970-01-01 00:11:21.610
681623,-2.2,0.49,-0.49,1970-01-01 00:11:21.623
681637,0.73,0.49,0.12,1970-01-01 00:11:21.637
681650,3.05,0.43,0.61,1970-01-01 00:11:21.650
681663,1.46,0.55,0.31,1970-01-01 00:11:21.663
681676,-0.61,0.49,-0.18,1970-01-01 00:11:21.676
681689,-1.04,0.49,-0.31,1970-01-01 00:11:21.689
681702,0.98,0.37,0.06,1970-01-01 00:11:21.702
681715,1.28,0.43,0.12,1970-01-01 00:11:21.715
681728,-0.55,0.49,-0.24,1970-01-01 00:11:21.728
681741,-0.73,0.55,-0.18,1970-01-01 00:11:21.741
681755,0.67,0.43,0.37,1970-01-01 00:11:21.755
681768,2.01,0.43,0.43,1970-01-01 00:11:21.768
681781,0.79,0.49,0.12,1970-01-01 00:11:21.781
681794,-0.49,0.49,-0.18,1970-01-01 00:11:21.794
681807,0.18,0.49,0.0,1970-01-01 00:11:21.807
681820,1.34,0.43,0.18,1970-01-01 00:11:21.820
681833,0.85,0.43,0.06,1970-01-01 00:11:21.833
681846,0.06,0.49,-0.06,1970-01-01 00:11:21.846
681860,0.12,0.49,-0.06,1970-01-01 00:11:21.860
681873,0.92,0.43,0.12,1970-01-01 00:11:21.873
681886,0.92,0.49,0.12,1970-01-01 00:11:21.886
681899,0.55,0.49,0.12,1970-01-01 00:11:21.899
681912,0.37,0.49,0.06,1970-01-01 00:11:21.912
681926,0.18,0.49,-0.06,1970-01-01 00:11:21.926
681938,0.49,0.49,0.06,1970-01-01 00:11:21.938
681951,0.06,0.55,-0.06,1970-01-01 00:11:21.951
681964,0.67,0.55,0.06,1970-01-01 00:11:21.964
681977,1.89,0.49,0.37,1970-01-01 00:11:21.977
681991,1.28,0.49,0.18,1970-01-01 00:11:21.991
682004,-0.24,0.49,-0.18,1970-01-01 00:11:22.004
682017,-0.61,0.43,-0.24,1970-01-01 00:11:22.017
682030,0.12,0.43,-0.06,1970-01-01 00:11:22.030
682044,0.73,0.49,0.12,1970-01-01 00:11:22.044
682057,0.85,0.49,0.12,1970-01-01 00:11:22.057
682070,1.16,0.49,0.24,1970-01-01 00:11:22.070
682084,0.79,0.43,0.18,1970-01-01 00:11:22.084
682097,0.12,0.49,0.0,1970-01-01 00:11:22.097
682110,-0.37,0.49,-0.18,1970-01-01 00:11:22.110
682123,0.31,0.49,0.0,1970-01-01 00:11:22.123
682136,0.85,0.43,0.12,1970-01-01 00:11:22.136
682149,1.28,0.49,0.18,1970-01-01 00:11:22.149
682162,1.1,0.49,0.12,1970-01-01 00:11:22.162
682175,0.55,0.49,0.0,1970-01-01 00:11:22.175
682188,0.55,0.43,0.0,1970-01-01 00:11:22.188
682201,0.67,0.43,0.06,1970-01-01 00:11:22.201
682214,0.55,0.43,0.06,1970-01-01 00:11:22.214
682227,0.24,0.43,0.0,1970-01-01 00:11:22.227
682240,0.37,0.49,0.12,1970-01-01 00:11:22.240
682252,0.98,0.43,0.18,1970-01-01 00:11:22.252
682266,0.98,0.43,0.06,1970-01-01 00:11:22.266
682279,0.0,0.43,-0.06,1970-01-01 00:11:22.279
682292,0.0,0.43,0.0,1970-01-01 00:11:22.292
682305,0.85,0.37,0.18,1970-01-01 00:11:22.305
682318,1.28,0.43,0.24,1970-01-01 00:11:22.318
682331,0.55,0.43,0.18,1970-01-01 00:11:22.331
682344,0.0,0.43,0.12,1970-01-01 00:11:22.344
682357,0.18,0.49,0.12,1970-01-01 00:11:22.357
682370,1.04,0.43,0.24,1970-01-01 00:11:22.370
682383,0.18,0.49,0.0,1970-01-01 00:11:22.383
682397,-0.49,0.55,-0.24,1970-01-01 00:11:22.397
682410,1.1,0.49,0.12,1970-01-01 00:11:22.410
682424,2.69,0.49,0.37,1970-01-01 00:11:22.424
682437,1.4,0.43,0.06,1970-01-01 00:11:22.437
682450,0.31,0.49,-0.24,1970-01-01 00:11:22.450
682464,0.49,0.43,-0.18,1970-01-01 00:11:22.464
682478,0.73,0.43,-0.06,1970-01-01 00:11:22.478
682491,0.31,0.55,0.06,1970-01-01 00:11:22.491
682504,0.55,0.55,0.18,1970-01-01 00:11:22.504
682517,1.46,0.55,0.43,1970-01-01 00:11:22.517
682530,1.65,0.61,0.43,1970-01-01 00:11:22.530
682543,1.16,0.55,0.31,1970-01-01 00:11:22.543
682556,0.31,0.55,0.06,1970-01-01 00:11:22.556
682569,0.92,0.55,0.12,1970-01-01 00:11:22.569
682582,1.4,0.43,0.06,1970-01-01 00:11:22.582
682595,0.79,0.43,-0.06,1970-01-01 00:11:22.595
682609,0.55,0.43,-0.12,1970-01-01 00:11:22.609
682622,1.1,0.37,0.0,1970-01-01 00:11:22.622
682636,1.16,0.37,0.0,1970-01-01 00:11:22.636
682648,0.55,0.37,0.0,1970-01-01 00:11:22.648
682661,0.61,0.43,0.12,1970-01-01 00:11:22.661
682674,0.79,0.43,0.18,1970-01-01 00:11:22.674
682687,0.24,0.43,0.18,1970-01-01 00:11:22.687
682700,-0.06,0.43,0.12,1970-01-01 00:11:22.700
682713,0.43,0.43,0.18,1970-01-01 00:11:22.713
682726,0.55,0.43,0.18,1970-01-01 00:11:22.726
682739,0.55,0.43,0.12,1970-01-01 00:11:22.739
682752,0.18,0.43,0.0,1970-01-01 00:11:22.752
682765,-0.12,0.43,-0.12,1970-01-01 00:11:22.765
682778,0.55,0.49,0.0,1970-01-01 00:11:22.778
682791,0.67,0.49,0.06,1970-01-01 00:11:22.791
682803,0.49,0.43,0.0,1970-01-01 00:11:22.803
682816,0.24,0.49,0.0,1970-01-01 00:11:22.816
682829,0.73,0.49,0.06,1970-01-01 00:11:22.829
682842,1.65,0.49,0.31,1970-01-01 00:11:22.842
682855,0.61,0.49,0.06,1970-01-01 00:11:22.855
682868,-0.24,0.55,-0.06,1970-01-01 00:11:22.868
682881,0.61,0.49,0.06,1970-01-01 00:11:22.881
682894,0.98,0.49,0.12,1970-01-01 00:11:22.894
682907,0.55,0.49,0.0,1970-01-01 00:11:22.907
682920,0.49,0.43,0.06,1970-01-01 00:11:22.920
682933,0.67,0.49,0.06,1970-01-01 00:11:22.933
682946,1.04,0.37,0.12,1970-01-01 00:11:22.946
682959,0.55,0.37,0.0,1970-01-01 00:11:22.959
682972,-0.79,0.37,-0.31,1970-01-01 00:11:22.972
682985,-0.43,0.37,-0.12,1970-01-01 00:11:22.985
682999,0.55,0.37,0.06,1970-01-01 00:11:22.999
683012,1.04,0.43,0.24,1970-01-01 00:11:23.012
683025,0.55,0.43,0.18,1970-01-01 00:11:23.025
683038,0.24,0.43,0.12,1970-01-01 00:11:23.038
683050,0.37,0.43,0.12,1970-01-01 00:11:23.050
683064,0.37,0.49,0.12,1970-01-01 00:11:23.064
683076,0.31,0.49,0.0,1970-01-01 00:11:23.076
683089,0.37,0.49,0.0,1970-01-01 00:11:23.089
683102,1.04,0.49,0.12,1970-01-01 00:11:23.102
683115,1.04,0.49,0.06,1970-01-01 00:11:23.115
683128,0.55,0.49,-0.06,1970-01-01 00:11:23.128
683141,0.12,0.43,-0.12,1970-01-01 00:11:23.141
683154,0.55,0.43,0.0,1970-01-01 00:11:23.154
683167,0.92,0.43,0.12,1970-01-01 00:11:23.167
683180,0.55,0.49,0.06,1970-01-01 00:11:23.180
683193,0.12,0.49,0.0,1970-01-01 00:11:23.193
683206,0.37,0.49,0.06,1970-01-01 00:11:23.206
683218,0.73,0.49,0.12,1970-01-01 00:11:23.218
683231,0.79,0.49,0.18,1970-01-01 00:11:23.231
683244,0.31,0.49,0.06,1970-01-01 00:11:23.244
683257,0.67,0.49,0.12,1970-01-01 00:11:23.257
683270,0.49,0.43,0.0,1970-01-01 00:11:23.270
683283,0.24,0.49,-0.06,1970-01-01 00:11:23.283
683297,0.37,0.43,-0.06,1970-01-01 00:11:23.297
683310,0.43,0.49,0.0,1970-01-01 00:11:23.310
683323,0.37,0.49,0.0,1970-01-01 00:11:23.323
683336,0.92,0.49,0.12,1970-01-01 00:11:23.336
683349,0.61,0.49,0.06,1970-01-01 00:11:23.349
683361,0.12,0.49,0.0,1970-01-01 00:11:23.361
683374,0.55,0.49,0.06,1970-01-01 00:11:23.374
683387,0.85,0.49,0.18,1970-01-01 00:11:23.387
683400,0.61,0.49,0.06,1970-01-01 00:11:23.400
683413,0.79,0.49,0.12,1970-01-01 00:11:23.413
683426,0.73,0.49,0.06,1970-01-01 00:11:23.426
683439,-0.12,0.49,-0.18,1970-01-01 00:11:23.439
683452,0.61,0.49,0.0,1970-01-01 00:11:23.452
683465,1.04,0.43,0.12,1970-01-01 00:11:23.465
683478,0.18,0.49,-0.06,1970-01-01 00:11:23.478
683491,-0.24,0.49,15.5,1970-01-01 00:11:23.491
683505,1.34,0.43,0.24,1970-01-01 00:11:23.505
683518,1.34,0.49,0.24,1970-01-01 00:11:23.518
683531,-0.67,0.55,-0.12,1970-01-01 00:11:23.531
683544,-0.24,0.49,-0.06,1970-01-01 00:11:23.544
683558,1.34,0.49,0.24,1970-01-01 00:11:23.558
683571,1.1,0.49,0.18,1970-01-01 00:11:23.571
683584,0.55,0.49,0.06,1970-01-01 00:11:23.584
683597,0.0,0.49,-0.12,1970-01-01 00:11:23.597
683610,0.37,0.43,-0.06,1970-01-01 00:11:23.610
683623,1.1,0.43,0.12,1970-01-01 00:11:23.623
683636,0.49,0.49,0.0,1970-01-01 00:11:23.636
683649,0.0,0.43,-0.06,1970-01-01 00:11:23.649
683661,0.55,0.49,0.12,1970-01-01 00:11:23.661
683674,0.73,0.43,0.12,1970-01-01 00:11:23.674
683687,0.24,0.49,0.06,1970-01-01 00:11:23.687
683700,0.43,0.49,0.06,1970-01-01 00:11:23.700
683713,0.79,0.49,0.12,1970-01-01 00:11:23.713
683726,0.85,0.49,0.18,1970-01-01 00:11:23.726
683739,0.61,0.49,0.06,1970-01-01 00:11:23.739
683752,0.24,0.49,-0.12,1970-01-01 00:11:23.752
683765,0.0,0.49,-0.12,1970-01-01 00:11:23.765
683778,0.67,0.43,0.06,1970-01-01 00:11:23.778
683790,1.04,0.49,0.12,1970-01-01 00:11:23.790
683803,0.55,0.49,0.0,1970-01-01 00:11:23.803
683816,0.18,0.49,-0.06,1970-01-01 00:11:23.816
683829,0.55,0.49,0.06,1970-01-01 00:11:23.829
683842,0.73,0.49,0.12,1970-01-01 00:11:23.842
683855,0.24,0.49,0.06,1970-01-01 00:11:23.855
683868,0.24,0.49,0.06,1970-01-01 00:11:23.868
683881,0.55,0.49,0.06,1970-01-01 00:11:23.881
683894,0.85,0.43,0.18,1970-01-01 00:11:23.894
683907,0.61,0.49,0.06,1970-01-01 00:11:23.907
683920,0.24,0.43,-0.06,1970-01-01 00:11:23.920
683933,0.18,0.49,-0.06,1970-01-01 00:11:23.933
683946,0.43,0.49,0.0,1970-01-01 00:11:23.946
683959,0.73,0.43,0.06,1970-01-01 00:11:23.959
683972,0.73,0.49,0.12,1970-01-01 00:11:23.972
683985,0.37,0.43,0.06,1970-01-01 00:11:23.985
683998,0.43,0.49,0.06,1970-01-01 00:11:23.998
684011,0.61,0.55,0.12,1970-01-01 00:11:24.011
684024,0.61,0.49,0.18,1970-01-01 00:11:24.024
684037,0.43,0.49,0.06,1970-01-01 00:11:24.037
684050,0.43,0.49,0.0,1970-01-01 00:11:24.050
684063,0.49,0.49,0.0,1970-01-01 00:11:24.063
684076,0.37,0.49,0.0,1970-01-01 00:11:24.076
684090,1.16,0.43,0.12,1970-01-01 00:11:24.090
684103,0.67,0.49,0.06,1970-01-01 00:11:24.103
684116,-0.06,0.49,-0.12,1970-01-01 00:11:24.116
684129,0.85,0.49,0.06,1970-01-01 00:11:24.129
684142,0.92,0.43,0.12,1970-01-01 00:11:24.142
684155,-0.06,0.43,-0.06,1970-01-01 00:11:24.155
684168,-0.49,0.49,-0.12,1970-01-01 00:11:24.168
684181,1.16,0.49,0.24,1970-01-01 00:11:24.181
684194,1.28,0.49,0.24,1970-01-01 00:11:24.194
684207,0.55,0.49,-0.06,1970-01-01 00:11:24.207
684220,0.06,0.49,-0.06,1970-01-01 00:11:24.220
684233,0.67,0.49,0.06,1970-01-01 00:11:24.233
684246,0.98,0.43,0.06,1970-01-01 00:11:24.246
684259,0.49,0.43,0.0,1970-01-01 00:11:24.259
684272,0.12,0.49,0.0,1970-01-01 00:11:24.272
684285,0.37,0.49,0.0,1970-01-01 00:11:24.285
684298,0.79,0.43,0.12,1970-01-01 00:11:24.298
684311,0.55,0.49,0.06,1970-01-01 00:11:24.311
684324,0.24,0.43,0.0,1970-01-01 00:11:24.324
684336,0.18,0.55,0.0,1970-01-01 00:11:24.336
684350,0.98,0.49,0.12,1970-01-01 00:11:24.350
684363,0.79,0.43,0.12,1970-01-01 00:11:24.363
684376,0.0,0.49,-0.06,1970-01-01 00:11:24.376
684389,0.31,0.49,-0.06,1970-01-01 00:11:24.389
